"Ticker","Date","predictions"
"AVY",2015-04-29,0.000773761480324209
"AVY",2015-08-02,-0.00200793527899454
"AVY",2015-10-31,0.00221139942053505
"AVY",2016-02-03,0.000285784297381422
"AVY",2016-07-26,0.000260708748372002
"BLL",2014-07-31,0.00333416571742412
"BLL",2015-02-05,0.00464012498244488
"BLL",2015-04-30,0.00184725613739586
"BLL",2015-07-31,0.00282425434104017
"BLL",2016-08-04,0.0035105994795526
"CL",2014-07-31,0.00250089141314051
"CL",2015-01-29,0.000209727313482011
"CL",2015-04-30,0.000511825594248005
"CL",2015-07-30,0.00256310769092115
"CL",2015-10-30,0.00445840230947865
"CL",2016-01-29,0.00346705052908061
"CL",2016-04-29,0.00429308804802149
"CL",2016-07-28,0.00497391280209128
"DUK",2014-08-07,-0.000407444331728374
"DUK",2014-11-05,-0.00236657593885818
"DUK",2015-02-18,-0.0054837448267936
"DUK",2015-08-06,-0.00256193838410604
"DUK",2015-11-05,-0.00382686382588404
"DUK",2016-05-03,-0.0011337415458913
"DUK",2016-08-04,-0.000228566543868672
"EIX",2014-08-02,0.00300380671326946
"EIX",2014-10-28,0.000171822957580919
"EIX",2015-02-24,0.00401706809335427
"EIX",2015-04-28,-0.00201825055679362
"EIX",2015-10-27,0.0123693875659723
"EIX",2016-02-23,0.00373529620174502
"EIX",2016-05-02,0.00451759137851836
"EIX",2016-07-30,0.00359791596154874
"KO",2014-07-22,-6.12474962317089e-05
"KO",2015-02-10,-0.0035379264178666
"KO",2015-07-22,-0.000940894755476651
"KO",2015-10-21,0.00062923955359398
"KO",2016-02-09,0.00395394416755354
"KO",2016-04-20,-0.000414024111320049
"KO",2016-07-27,0.00371204362675601
"AEE",2015-11-06,0.00808463723072692
"AEE",2016-02-19,0.005250848588361
"AEE",2016-05-11,0.000455422124255769
"AEE",2016-08-05,0.00467623847386726
"AES",2014-11-06,1.50699639712704e-05
"AES",2015-02-26,-0.00137210429013677
"AES",2015-05-11,0.000285034597010292
"AES",2015-11-06,0.00309959342295965
"AES",2016-02-24,-0.00214692718239903
"AES",2016-05-09,0.000976276682953719
"AES",2016-08-05,0.00519609740649178
"AES",2016-11-04,-0.000203014374722366
"AIV",2014-10-31,0.00390793340706345
"AIV",2015-02-06,0.000634184564596657
"AIV",2016-02-05,0.00155210982503673
"AIV",2016-04-30,0.00359906424367308
"AMT",2014-10-30,0.00566093461593914
"AMT",2015-04-30,0.00149860713139241
"AMT",2015-10-29,-0.00123339987705352
"AMT",2016-02-26,-0.000938614432825696
"AMT",2016-04-29,0.00159417815703683
"AMT",2016-10-27,-0.0010763593521035
"AOS",2014-10-21,-0.000758273820655561
"AOS",2015-04-24,0.00217428748533573
"AOS",2015-07-23,0.00686721533464982
"AOS",2015-10-21,0.00544574450321507
"AOS",2016-01-29,0.0040862614938489
"AOS",2016-04-27,0.00403642971407485
"AVB",2014-10-28,0.00797651746458437
"AVB",2015-04-28,0.00468602556192341
"AVB",2015-10-27,0.0058964038994309
"AVB",2016-04-29,0.00571862296895263
"AVB",2016-07-26,0.00575748055922821
"AVB",2016-10-25,0.00442443789423462
"AWK",2015-08-07,0.00197315945663418
"AWK",2016-02-25,0.00286406896986309
"AWK",2016-08-04,0.00358379598484511
"AWK",2016-11-03,0.00362191340061002
"BXP",2014-10-29,0.00581053861245642
"BXP",2015-01-30,0.00163519192670698
"BXP",2015-04-28,0.00409919882597155
"BXP",2015-08-01,0.00054600209770142
"BXP",2015-10-30,0.00755634556726245
"BXP",2016-02-04,0.00222572582968776
"BXP",2016-04-27,0.00135779560979728
"BXP",2016-07-27,0.00604252738291147
"BXP",2016-10-26,0.000388534166909121
"CNP",2015-02-26,0.00479062555309552
"CNP",2015-05-11,0.00660934696708648
"CNP",2015-08-10,0.00345915833725617
"CNP",2015-11-07,0.00761577015641028
"CNP",2016-02-26,0.00654338273526525
"CNP",2016-05-10,0.00675715319585989
"CNP",2016-08-05,0.00726051111223613
"CNP",2016-11-04,-0.0024293826003941
"LNT",2014-11-07,0.00253109573673427
"LNT",2015-02-24,0.0024789339072418
"LNT",2015-11-06,0.000561123061021379
"AMD",2014-07-17,0.00322647621453268
"AMD",2015-01-21,-0.00152840142578455
"AMD",2015-04-17,0.00536747648382203
"AMD",2015-10-16,0.00199245439393164
"AMD",2016-01-19,0.000524118302122262
"AMD",2016-04-21,0.00486354835852984
"ATVI",2014-08-05,-0.000947540117941112
"ATVI",2014-11-04,-0.00762634128125167
"ATVI",2015-02-05,-0.00222286835164147
"ATVI",2015-05-06,0.00348155572537066
"ATVI",2016-02-11,-0.000897026102234647
"ATVI",2016-05-05,0.000791694703408286
"CF",2014-11-06,0.00456441241173966
"CF",2015-05-07,0.00577382416457745
"CF",2015-08-06,0.00634887464319438
"CF",2015-11-05,0.00519862554285605
"CF",2016-02-18,0.0114217065364988
"CF",2016-05-05,0.00959993958328172
"CF",2016-08-04,0.0106049266641551
"CHRW",2014-10-29,-0.00156956502642537
"CHRW",2015-04-28,-0.00328746760698903
"CHRW",2015-07-29,-0.00105756901414991
"CHRW",2015-10-28,-0.0012156236732994
"CHRW",2016-04-27,-0.000271778527233119
"CHRW",2016-07-27,-0.000169938169548703
"CHRW",2016-10-26,-0.00149465603547881
"EL",2014-02-05,-0.00272925900725229
